run_id,cell_id,status,platform,variant,comm_pattern,mode,matrix_id,matrix_path,matrix_sha256,family,family_params,routing_mode,routing_path,routing_sha256,budget_mib,effective_budget_bytes,topk,G,H,chunk_bytes,dtype,world_size,nnodes,ranks_per_node,fabric,ntokens,tokens_per_rank,iters,warmup_iters,sm_margin,deterministic,env_json,git_sha,git_dirty,wire_ratio,relay_ident_bytes,relay_balanced_bytes,correct_bitwise,correct_allclose,exit_code,start_ts,end_ts,log_dir,nsys_path,prof_path,notes,router,eps,placement_sha,incidence_remote,mean_nodes_per_token,layer,timing_mode,timing_accounting,torch_ref_impl,planner_impl,replica_select,plan_comm_bytes,shape,ffn_hidden,place_dynamic,place_solver_ms
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_trace-a2e8ab_b1_k8_isolated,ok,perlmutter,llc_l01_s1,epic_hc_a2av,isolated,w16x4_trace-6141dc_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6141dc_b1_k8_id001.txt,8161d640a6a87fd574023edeb9ec9926aa5d6e4f89ccd75f188bf959f886e1dd,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6141dc_b1_k8_id001.routing.txt,b64f221a2cefb1866e7c4d145cb2c1b312a0beaa22fc69eea680e994804109d6,1,1048576,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b1_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""3G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:40:23Z,2026-08-25T01:40:58Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b1_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,3922,1.9150390625,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,645.2985249925405
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_demand_trace-a2e8ab_b1_k8_isolated,ok,perlmutter,llc_l01_s1_demand,epic_hc_a2av,isolated,w16x4_trace-6141dc_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6141dc_b1_k8_id001.txt,8161d640a6a87fd574023edeb9ec9926aa5d6e4f89ccd75f188bf959f886e1dd,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6141dc_b1_k8_id001.routing.txt,b64f221a2cefb1866e7c4d145cb2c1b312a0beaa22fc69eea680e994804109d6,1,1048576,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b1_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""3G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:40:58Z,2026-08-25T01:41:21Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b1_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,3922,1.9150390625,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,312.4951249919832
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_trace-a2e8ab_b2_k8_isolated,ok,perlmutter,llc_l01_s1,epic_hc_a2av,isolated,w16x4_trace-3cdefd_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-3cdefd_b2_k8_id001.txt,2a3eb36bf0bcd85c27ec059c6c1cea3aa164dc8e1f1be9b1376a57183dcbfdf8,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-3cdefd_b2_k8_id001.routing.txt,b81d8c6d5ac7fc81c46f94e237ea28a021bb690e17508228a3178d87ca3e7377,2,2097152,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b2_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:41:21Z,2026-08-25T01:41:41Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b2_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,7772,1.8974609375,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,331.57598099205643
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_demand_trace-a2e8ab_b2_k8_isolated,ok,perlmutter,llc_l01_s1_demand,epic_hc_a2av,isolated,w16x4_trace-3cdefd_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-3cdefd_b2_k8_id001.txt,2a3eb36bf0bcd85c27ec059c6c1cea3aa164dc8e1f1be9b1376a57183dcbfdf8,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-3cdefd_b2_k8_id001.routing.txt,b81d8c6d5ac7fc81c46f94e237ea28a021bb690e17508228a3178d87ca3e7377,2,2097152,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b2_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:41:41Z,2026-08-25T01:42:03Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b2_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,7772,1.8974609375,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,298.5981160309166
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_trace-a2e8ab_b4_k8_isolated,ok,perlmutter,llc_l01_s1,epic_hc_a2av,isolated,w16x4_trace-5ac047_b4_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5ac047_b4_k8_id001.txt,e4851ba192113af86ab3f3b990a5ce5cce409e2ac4ea6c35f4a98dbee823920f,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5ac047_b4_k8_id001.routing.txt,94b50a3099f4cbf4bd6cbd09cad7070076f2fd065ee168b3594de65641a0adc9,4,4194304,8,128,4096,8192,bfloat16,16,4,4,cxi,8192,512,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b4_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b4_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""9G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:42:03Z,2026-08-25T01:42:22Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b4_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,15523,1.8948974609375,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,303.1775519484654
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_demand_trace-a2e8ab_b4_k8_isolated,ok,perlmutter,llc_l01_s1_demand,epic_hc_a2av,isolated,w16x4_trace-5ac047_b4_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5ac047_b4_k8_id001.txt,e4851ba192113af86ab3f3b990a5ce5cce409e2ac4ea6c35f4a98dbee823920f,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5ac047_b4_k8_id001.routing.txt,94b50a3099f4cbf4bd6cbd09cad7070076f2fd065ee168b3594de65641a0adc9,4,4194304,8,128,4096,8192,bfloat16,16,4,4,cxi,8192,512,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b4_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b4_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""9G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:42:22Z,2026-08-25T01:42:42Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b4_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,15523,1.8948974609375,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,320.25602797511965
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_trace-a2e8ab_b8_k8_isolated,ok,perlmutter,llc_l01_s1,epic_hc_a2av,isolated,w16x4_trace-f73873_b8_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-f73873_b8_k8_id001.txt,18a5571f0a402ba24922f00ef9ba2ceb7e4a68b3ab5a2e37afea343728eb248d,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-f73873_b8_k8_id001.routing.txt,7bbe8ebfe5dba082dd55577c9b46d588745f6306076a26b2de17448a832a1aec,8,8388608,8,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b8_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b8_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:42:42Z,2026-08-25T01:43:03Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b8_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,31142,1.9007568359375,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,298.6283540376462
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_demand_trace-a2e8ab_b8_k8_isolated,ok,perlmutter,llc_l01_s1_demand,epic_hc_a2av,isolated,w16x4_trace-f73873_b8_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-f73873_b8_k8_id001.txt,18a5571f0a402ba24922f00ef9ba2ceb7e4a68b3ab5a2e37afea343728eb248d,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-f73873_b8_k8_id001.routing.txt,7bbe8ebfe5dba082dd55577c9b46d588745f6306076a26b2de17448a832a1aec,8,8388608,8,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b8_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b8_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:43:03Z,2026-08-25T01:43:23Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b8_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,31142,1.9007568359375,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,296.9109750119969
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_trace-a2e8ab_b16_k8_isolated,ok,perlmutter,llc_l01_s1,epic_hc_a2av,isolated,w16x4_trace-aca168_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-aca168_b16_k8_id001.txt,afa5847f8f1315e5b0337bbd7250e4bffc7df4bc1ca0648b4c0120a5783c7e7f,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-aca168_b16_k8_id001.routing.txt,073177b88e340c4ca722127f4ddaa5726d3fa778305e56b372853a7c8a6d626d,16,16777216,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b16_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:43:23Z,2026-08-25T01:43:45Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_trace-a2e8ab_b16_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,62364,1.9031982421875,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,321.0636620060541
20260825-014023_perlmutter_be5b5cea,llc_l01_s1_demand_trace-a2e8ab_b16_k8_isolated,ok,perlmutter,llc_l01_s1_demand,epic_hc_a2av,isolated,w16x4_trace-aca168_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-aca168_b16_k8_id001.txt,afa5847f8f1315e5b0337bbd7250e4bffc7df4bc1ca0648b4c0120a5783c7e7f,trace,"{""dslots"": ""64:32"", ""layer"": 5, ""model"": ""Qwen3-235B"", ""pools"": ""livecodebench/execution"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-aca168_b16_k8_id001.routing.txt,073177b88e340c4ca722127f4ddaa5726d3fa778305e56b372853a7c8a6d626d,16,16777216,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b16_k8_isolated/torchrun"", ""FLUX_PLL_TAIL_GRAPH"": ""1"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",ef835c0383e5fd0c8e6cbd1ff74c88d867f247e8,1,,,,,,0,2026-08-25T01:43:45Z,2026-08-25T01:44:05Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260825-014023_perlmutter_be5b5cea/cells/llc_l01_s1_demand_trace-a2e8ab_b16_k8_isolated,,,"datacamp 8.23: Qwen3-235B 4n b1-b64 isolated, s1 canon (dslots 64:32, oracle g=0)",loccap_sl,0.0625,,62364,1.9031982421875,l01,,per_iter_gpu,,fused_dispatch,local_static,8192,qwen3,1536,static,294.3065160070546
